HrRacedate,HrRaceNo,HrRaceIndex,HrFP,HrNo,HrName,HrBrandNo,HrJockey,HrGear,HrComment,HrCoRunningUrComm
2020-04-22,5,597,10,2,龍鑽輝煌,D143,郭能,B/TT,自第十一檔出閘迅速，未能切入內疊，落後一至兩個馬位，走沒有遮擋的大外疊。直路彎居相若位置。直路初未能再加速。最後二百米轉弱。,
2020-04-22,5,597,11,10,鼓浪威風,C088,何澤堯,TT,與對手同步出閘，居中間之後位置，走第三疊。直路彎落後五至六個馬位。直路上未能追前。,
2020-04-22,5,597,12,4,驫驫,A315,潘明輝,H/V2,出閘後不久觸碰對手，居後列，走外疊。直路彎落後約六個馬位。入直路時走大外疊。末段保持同速。（氣管內有血。）,
2020-04-22,5,597,2,9,濃有,C244,史卓豐,--,出閘時碰撞對手，落後領放馬兩個馬位，走內疊。衝刺強勁，取得亞軍，僅以短距離之差落敗。,
2020-04-22,5,597,3,7,天天向上,D261,薛恩,XB,出閘時受擠迫，居後列，落後約四個馬位，走內疊。直路彎落後相同距離。直路上追前甚多，跑獲季軍。,
2020-04-22,5,597,4,3,霸勝,A270,賀銘年,B/TT,出閘時被碰撞，失去平衡，居領放馬之後位置，走內欄。直路彎居相同位置。直路上保持穩勢。過終點時失去季軍。,
2020-04-22,5,597,5,5,奇妙日,B332,潘頓,H/TT,出閘普通，居中間之後位置，走內欄。接近五百米處時向外移出。一百米處前未能望空，其後略為追前。,
2020-04-22,5,597,6,11,阿凡達,V123,黃俊,B-/CP1/TT-,出閘時與對手互相碰撞，居前列位置，走第二疊。直路彎落後四分三個馬位。直路初未能再加速。一百米處前保持穩勢，其後逐漸轉弱。,
2020-04-22,5,597,7,1,孖寶,C239,蔡明紹,XB,出閘普通，居中間之後位置，走第二疊。入直路時走更外疊。直路上未能以勁勢衝刺。（見競賽事件報告。）（流鼻血。）,
2020-04-22,5,597,8,6,富存英雄,D245,蘇狄雄,--,自最外檔出閘，留居後列，走第二疊。直路彎落後約六個馬位。直路上超越數匹已洩氣的對手。,
2020-04-22,5,597,9,12,爪皇轟天,A291,楊明綸,B2/TT,出閘時觸碰對手，落後約一個馬位，走第二疊。直路彎居相若位置。直路初未能再加速，其後逐漸轉弱。,
2020-04-22,6,598,1,2,好計,B432,潘頓,TT,居中間之後位置，走第二疊。衝刺凌厲，以二又四分三個馬位之先勝出賽事。,
2020-04-22,6,598,10,11,時尚傳奇,D012,楊明綸,B/H1/TT,居後列，走內欄。入直路時向外移出。末段轉弱。,
2020-04-22,6,598,11,9,常山耆寶,A275,黃俊,P,上前領先，走內欄。直路上失地。,
2020-04-22,6,598,2,6,安定繁盛,C064,何澤堯,B/TT,居中間位置，走第二疊。末段走勢普通，保住亞軍。,
2020-04-22,6,598,3,5,心中有您,B283,巫顯東,H/V,上前，居領放馬外側，早段走第二疊。過了四百米處後取得領先。轉彎時走內欄，保持走勢。,
2020-04-22,6,598,4,4,靚紫荊,A135,田泰安,B/TT1,居中間之後位置，走內欄。入直路時向外移出。上前，走勢普通。,
2020-04-22,6,598,5,1,永益善,B003,賀銘年,B,居後列，走第二疊。直路上略為上前。,
2020-04-22,6,598,6,3,陽明高高,B132,史卓豐,B1,居中間之前位置，走第二疊。保持同速。,
2020-04-22,6,598,7,10,快活一番,D037,蔡明紹,--,居中間位置，走內欄。略為上前，過了二百米處後轉弱。,
2020-04-22,6,598,8,8,寶得住,C125,波健士,--,居後列，走第二疊。入直路時移出最外疊。過了二百米處後無以為繼。,
2020-04-22,6,598,9,7,踏雪飛翔,D094,黎海榮,TT,早段居中間位置。過了一千零五十米處後上前，在沒有遮擋下走外疊，大致保持同速。,
2020-04-22,6,598,UR,12,神期大帝,D107,黃皓楠,CP/H/TT,將騎師拋下。,
2020-04-22,7,599,1,10,首飾傳奇,D032,史卓豐,V,出閘迅速，居第五位，落後逾兩個馬位。入直路時走內欄節省腳程。一百五十米處加速透出，輕鬆獲勝。,
2020-04-22,7,599,10,6,勇冠多,V376,潘明輝,SR,瞬即留居最後數位之內。對面直路初難以穩定走勢。末段毫無表現。（騎師及練馬師被查詢有關此駒表現令人失望的原因。）,
2020-04-22,7,599,11,7,進優,D011,巫顯東,H/B1,居中間位置，走第三疊。轉直路彎時受催策。直路上力竭。（氣管內有血。）,
2020-04-22,7,599,2,8,帝豪精彩,D010,田泰安,B/XB,自外檔出閘，受催策上前，對面直路初取得領先。七百米處沿欄領放。保持領先，一百五十米處被超越。,
2020-04-22,7,599,3,4,戰鬥英雄,D050,潘頓,B,出閘普通，瞬即恢復走勢，居中間第七位。轉直路彎時進佔第六位。入直路時走內欄節省腳程。以穩勢力拼，未能構成威脅。,
2020-04-22,7,599,4,11,贏馬神器,A075,蘇狄雄,B,自大外檔出閘，居最後數位之內，走外疊。自大石鼓起靠近內欄尾隨馬群。入直路時走內欄節省腳程。二百米處向內移入取位。末段表現最佳。,
2020-04-22,7,599,5,3,八卦,C102,薛恩,XB-/B/TT-,居第四位，落後領放馬不遠。轉直路彎時走第三疊。入直路時走更外疊。保持穩勢，未能加速。,
2020-04-22,7,599,6,9,牛精大哥,C034,郭能,B/TT,早段領先，進入對面直路時落後短距離，走內欄。轉直路彎時仍落後一個馬位。入直路時向外移出展開挑戰。最後二百米未能保持走勢。,
2020-04-22,7,599,7,5,大聚會,V293,陳嘉熙,CP-/B2,出閘普通，居前列，沿欄兩度受緊迫，約九百米處墮居第八位。轉直路彎時走內欄節省腳程。末段保持同速。,
2020-04-22,7,599,8,2,開心好友,B466,何澤堯,V,出閘十分緩慢，恢復走勢，進入對面直路時居第九位。末段在催策下僅能保持同速。,
2020-04-22,7,599,9,1,福喜多多,B128,賀銘年,B,自外檔出閘，受催策上前，居接近的第二位，大部分途程走第三疊。轉直路彎時墮居第三位。入直路後進一步墮退。,
2020-04-22,8,600,1,3,美麗友盈,C124,梁家俊,B,上前追趕領放馬。接近二百米處時在催策下取得領先。保持佳勢至終點。,
2020-04-22,8,600,10,4,陽光戰駒,D265,田泰安,B/TT,與對手同步出閘，沿欄留居中間之後位置。轉直路彎時未能加速。從未參與競逐。,
2020-04-22,8,600,11,8,極速前進,V390,黎海榮,V/TT,居第四位，落後領放馬四個馬位。直路上後勁不繼。自二百五十米處起嚴重轉弱，包尾而回。,
2020-04-22,8,600,2,2,金鼓齊鳴,B190,潘明輝,B/TT,跟隨領放馬匹，居第三位。入直路時在催策下反應良佳。末段追趕頭馬，但始終不敵。,
2020-04-22,8,600,3,1,舞士精神,C180,潘頓,SR/TT,開閘時昂首，因而失地，居後列。接近一百米處時保持一般走勢，跑獲季軍，未能威脅頭兩名馬匹。,
2020-04-22,8,600,4,10,家家成功,D069,巫顯東,B/XB/TT,自外檔出閘，受約束，居包尾位置。直路彎落後領放馬八個馬位。入直路時走大外疊。保持佳勢，接近終點時取得殿軍。,
2020-04-22,8,600,5,11,好好彩彩,B188,楊明綸,--,居中間位置。四百米處進佔第四位。直路上衝刺乏力。最後二百五十米保持位置。,
2020-04-22,8,600,6,5,平海歡星,C377,史卓豐,--,早段在馬群之後切入，居後列，走第三疊。末段走勢一般。毫無表現。,
2020-04-22,8,600,7,6,安逸寧靜,D189,蘇狄雄,--,自最外檔出閘，墮居後列。四百米處落後領放馬七個馬位。略為追前，從未威脅領先馬匹。,
2020-04-22,8,600,8,7,奇妙星,D068,賀銘年,B/XB,自第一檔出閘迅速，在未受挑戰下領放。接近二百米處時被超越，接近終點時再無餘力。,
2020-04-22,8,600,9,9,冠鋒,D086,波健士,--,居中間位置，在沒有遮擋下走外疊。入直路時保持同速。全程未能構成威脅。,
2020-04-22,9,601,1,3,奮鬥同心,C314,賀銘年,H/TT,出閘普通，走第三疊，落後約一個馬位。沿途沒遮擋。末段衝刺凌厲，勝出賽事。,
2020-04-22,9,601,10,5,寶山鷹,C248,黃俊,--,出閘時受擠迫，沿欄居中間之前位置。直路彎落後兩個馬位。直路初未能再增速。最後二百米逐漸轉弱。,
2020-04-22,9,601,11,9,豪情勇駿,C508,巫顯東,TT1,出閘一般，未能切入內疊，走大外疊，居中間位置。直路彎居相若位置。直路上逐漸轉弱。,
2020-04-22,9,601,12,2,利之贏,C504,何澤堯,--,自最外檔出閘後留後。沿途居包尾位置。從未有力一爭。,
2020-04-22,9,601,2,4,辣臣,D199,潘頓,CP,自第十檔出閘迅速，居前列，走第二疊。直路彎前居相同位置。末段衝刺凌厲，跑獲亞軍，僅敗。,
2020-04-22,9,601,3,8,帖木兒,B001,薛恩,--,與對手同步出閘，走第二至第三疊，居中間位置。跑過七百米處後跑來搶口。直路彎略為追近。直路上追前甚多，跑獲一席位置。,
2020-04-22,9,601,4,7,經典之星,C343,梁家俊,TT,自第一檔出閘一般，受催策上前，取得領先。入直路時領先一個馬位。直路初保持佳勢。一百五十米處未能再增速。最後一百米被超越並轉弱。,
2020-04-22,9,601,5,11,金匯昇,C010,史卓豐,--,起步迅速，沿欄居中間位置。直路彎走內欄節省腳程。末段保持穩勢。,
2020-04-22,9,601,6,12,勁進,D195,蘇狄雄,B/XB,出閘稍慢，走第二疊，居後列。直路彎落後五個馬位。直路上略有進展。,
2020-04-22,9,601,7,10,加州神箭,A417,田泰安,H/TT,自第十一檔出閘後留居後列，走第三疊。直路彎落後五個馬位。直路上移出大外疊，略為追前。,
2020-04-22,9,601,8,6,大武士,B216,潘明輝,TT,出閘迅速，居後列，走內欄。直路彎走內欄節省腳程。末段保持穩勢。,
2020-04-22,9,601,9,1,凱旋來,C495,郭能,SR/TT,與對手同步出閘，走第二疊，居中間稍後位置。直路彎落後三至四個馬位。直路初受催策，走勢平平。最後一百米轉弱。,
2020-04-26,1,602,1,1,嫡愛摯寶,C062,莫雷拉,B,自第十三檔出閘迅速，居前列位置，走第三疊。自九百米處起走第二疊。中段走勢良佳。入直路後受催策，反應甚佳。跑過一百米處後取得領先，保持甚佳走勢，勝出賽事。,
2020-04-26,1,602,10,2,喜進龍,C539,黎海榮,TT,自第一檔出閘普通，居中間位置，走內欄。直路彎走內欄以省腳程。直路上未能以勁勢衝刺。,
2020-04-26,1,602,11,10,宜春之星,C026,史卓豐,B/XB,出閘迅速，居中間稍前位置，走第二疊。自六百米處起走第三疊。直路初未能再加速，其後逐漸轉弱。（氣管內有血。）,
2020-04-26,1,602,12,11,甜酒杯,D247,何澤堯,TT,出閘時向上跳躍，沿途居尾列。從未有力一爭。,
2020-04-26,1,602,13,9,家家勝意,C510,陳嘉熙,B2,出閘普通，居中間之後位置，落後約五個馬位，走第二疊。直路彎前居相同位置。直路初未能再加速，其後逐漸轉弱。,
2020-04-26,1,602,14,7,幸運世界,C485,巫顯東,TT,出閘時被碰撞，居尾列，走大外疊。直路彎落後七個馬位。直路初轉弱。,
2020-04-26,1,602,2,14,紅旺,C341,蘇狄雄,H-/TT,出閘迅速，受催策上前領先，沿途走勢良佳。入直路後保持甚佳走勢。接近一百米處時未能再加速及被超越，跑獲亞軍。,
2020-04-26,1,602,3,4,得益良多,C353,薛恩,CP/XB/TT,出閘俐落，居前列位置，走第二疊。接近九百米處時讓對手過頭。直路彎落後兩個馬位，衝刺良佳，取得季軍。,
2020-04-26,1,602,4,12,英明勇將,T348,賀銘年,B,出閘時與對手互相碰撞，落後約兩個馬位，走第三疊。跑過九百米處後沒有遮擋。直路彎居相若位置。直路上保持佳勢，跑獲殿軍，未能威脅前數名馬位。,
2020-04-26,1,602,5,13,都市神話,A086,田泰安,B,出閘緩慢，碰撞對手，居中間之後位置，落後約五個馬位，走第三疊，有遮擋。直路彎居相若位置。直路上被帶出外疊，衝刺強勁，過終點時最為接近。,
2020-04-26,1,602,6,3,前進,D162,梁家俊,B,自最外檔出閘，留居包尾位置，落後七個馬位。直路彎略為追近。直路上追前甚多，過終點時最為接近。,
2020-04-26,1,602,7,5,春風得意,C309,波健士,CP,出閘時與對手互相碰撞，居中間位置，走第三疊，有遮擋。直路彎被帶出更外疊。直路上略為追前。,
2020-04-26,1,602,8,6,電訊火箭,C137,楊明綸,CP,出閘迅速，居中間之前位置，走內欄。直路彎前走勢輕鬆。直路初未能再加速，保持穩勢至終點。,
2020-04-26,1,602,9,8,帶榮來,B197,潘明輝,B,出閘笨拙，居後列，走內疊。直路彎走內欄以省腳程。直路上略為追前。,
2020-04-26,10,611,1,12,將悅,D022,陳嘉熙,XB,與對手同步出閘，走第二疊，居中間稍後位置。直路彎落後約四個馬位。直路初向外移出。末段衝刺凌厲，過終點時獲勝。,
2020-04-26,10,611,10,9,蟲草之星,B070,波健士,B,起步迅速，受催策上前，取得領先。直路彎前走勢暢順。直路初被超越。最後二百米轉弱。,
2020-04-26,10,611,11,11,威進駒,A326,楊明綸,--,出閘僅屬一般，走第二疊，居後列。入直路時落後七個馬位。直路上移出外疊，略為追前。,
2020-04-26,10,611,12,13,不羈的風,B271,蔡明紹,B/TT,出閘稍慢，沿欄居中間位置。直路彎走內欄節省腳程。直路初未能再增速。最後二百米轉弱。,
2020-04-26,10,611,13,14,英明神駒,V046,黎海榮,XB,出閘一般，在有遮擋下走外疊，居中間之後位置。入直路時走大外疊。直路初未能再增速。最後二百米轉弱。,
2020-04-26,10,611,14,5,勁無比,B034,賀銘年,V,自最外檔出閘後留居後列，走外疊。直路彎落後七個馬位。直路初轉弱。,
2020-04-26,10,611,2,2,志趣相投,A367,田泰安,B,起步時急促向內斜跑，居第二疊第二位。直路彎前居相若位置。直路初取得領先。保持甚佳走勢，但過終點時被頭馬超越。,
2020-04-26,10,611,3,8,志在四方,C140,蘇狄雄,P-/XB/SR1,自第十一檔出閘後留居後列，走第二疊。入直路時走更外疊。直路上追前甚多，跑獲一席位置。,
2020-04-26,10,611,4,6,健快聯盟,C135,梁家俊,--,出閘迅速，走第二疊，居中間稍前位置。直路彎進佔稍近位置。直路上略為追前，但未能威脅三甲馬匹。,
2020-04-26,10,611,5,7,將耀,C429,巫顯東,TT,起步時與他駒互相碰撞，在有遮擋下走第三疊，居中間位置。直路彎前居相若位置。末段保持穩勢。,
2020-04-26,10,611,6,3,勇猛神駒,C462,莫雷拉,XB/TT,起步時與他駒互相碰撞，未能切入內疊，走第四疊，落後兩個馬位。自接近一千米處起走第三疊。直路彎落後相同距離。末段保持穩勢。（見競賽事件報告。）,
2020-04-26,10,611,7,4,志同道合,B287,史卓豐,SR,起步迅速，居領放馬兩個馬位之後的位置，走內欄。跑過六百米處後向外移出。直路初保持佳勢。一百五十米處未能再增速。保持穩勢至終點。,
2020-04-26,10,611,8,1,友誼至好,C050,何澤堯,XB,自外檔出閘後留居中間之後位置，走內欄。直路彎走內欄節省腳程。二百米處前未能望空，其後受催策，略有反應。,
