race_id,date,venue,race_no,config,surface,distance,going,horse_ratings,prize,race_class,sec_time1,sec_time2,sec_time3,sec_time4,sec_time5,sec_time6,sec_time7,time1,time2,time3,time4,time5,time6,time7,place_combination1,place_combination2,place_combination3,place_combination4,place_dividend1,place_dividend2,place_dividend3,place_dividend4,win_combination1,win_dividend1,win_combination2,win_dividend2
5923,2005-01-16,ST,10,B,0,1400,GOOD,80-60,1165000.0,3,13.54,21.98,23.29,23.44,,,,13.54,35.52,58.81,82.25,,,,4,7,11.0,,24.0,72.0,25.5,,4,62.0,,
5924,2005-01-16,ST,11,B,0,1200,GOOD,80-60,1165000.0,3,23.67,22.61,23.39,,,,,23.67,46.28,69.67,,,,,8,4,3.0,,28.0,15.0,14.0,,8,90.0,,
5925,2005-01-19,HV,1,C+3,0,1650,GOOD,40-15,600000.0,5,28.67,24.94,25.16,23.24,,,,28.67,53.61,78.77,102.01,,,,8,12,5.0,,79.5,19.0,25.0,,8,306.5,,
5926,2005-01-19,HV,2,C+3,0,1000,GOOD,60-40,800000.0,4,12.71,21.87,23.12,,,,,12.71,34.58,57.7,,,,,1,10,12.0,,13.5,27.0,56.0,,1,25.5,,
5927,2005-01-19,HV,3,C+3,0,1650,GOOD,60-40,800000.0,4,28.08,23.84,24.57,24.59,,,,28.08,51.92,76.49,101.08,,,,9,7,12.0,,22.5,15.5,57.0,,9,80.0,,
5928,2005-01-19,HV,4,C+3,0,1800,GOOD,110-85,2400000.0,1,13.73,24.27,25.44,24.76,22.6,,,13.73,38.0,63.44,88.2,110.8,,,5,4,7.0,,18.0,26.5,72.5,,5,50.0,,
5929,2005-01-19,HV,5,C+3,0,1200,GOOD,60-40,800000.0,4,23.45,23.46,23.64,,,,,23.45,46.91,70.55,,,,,3,11,12.0,,16.0,28.5,27.5,,3,44.0,,
5930,2005-01-19,HV,6,C+3,0,1000,GOOD,80-60,1165000.0,3,12.7,21.17,23.32,,,,,12.7,33.87,57.19,,,,,12,6,8.0,,24.0,19.5,15.0,,12,67.5,,
5931,2005-01-19,HV,7,C+3,0,1200,GOOD,80-60,1165000.0,3,23.7,23.49,23.13,,,,,23.7,47.19,70.32,,,,,1,7,11.0,,22.0,13.5,19.0,,1,76.0,,
5932,2005-01-19,HV,8,C+3,0,1650,GOOD,85-60,1165000.0,3,27.63,24.62,24.23,24.14,,,,27.63,52.25,76.48,100.62,,,,6,7,5.0,,45.0,53.5,61.5,,6,169.5,,
5933,2005-01-22,ST,1,A,1,1200,GOOD,40-0,600000.0,5,23.53,22.79,23.49,,,,,23.53,46.32,69.81,,,,,3,5,12.0,,31.5,54.0,40.5,,3,73.5,,
5934,2005-01-22,ST,2,C,0,1600,GOOD,60-40,800000.0,4,24.63,23.68,24.54,22.55,,,,24.63,48.31,72.85,95.4,,,,13,11,3.0,,13.5,82.5,34.0,,13,25.0,,
5935,2005-01-22,ST,3,C,0,1000,GOOD,105-80,1650000.0,2,13.29,20.27,22.14,,,,,13.29,33.56,55.7,,,,,7,4,9.0,,15.5,15.5,103.0,,7,64.0,,
5936,2005-01-22,ST,4,C,0,1800,GOOD,60-40,800000.0,4,14.07,22.46,24.21,24.48,23.52,,,14.07,36.53,60.74,85.22,108.74,,,7,12,14.0,,52.0,29.0,63.0,,7,166.0,,
5937,2005-01-22,ST,5,C,0,1200,GOOD,60-40,800000.0,4,24.37,22.42,23.04,,,,,24.37,46.79,69.83,,,,,6,2,4.0,,44.5,39.0,16.0,,6,127.5,,
5938,2005-01-22,ST,6,A,1,1200,GOOD,60-40,800000.0,4,23.88,22.92,22.49,,,,,23.88,46.8,69.29,,,,,4,8,2.0,,19.5,26.5,19.5,,4,66.0,,
5939,2005-01-22,ST,7,C,0,1200,GOOD,80-60,1165000.0,3,23.67,22.06,23.14,,,,,23.67,45.73,68.87,,,,,4,1,12.0,,22.0,13.0,155.0,,4,81.5,,
5940,2005-01-22,ST,8,A,1,1200,GOOD,80-60,1165000.0,3,23.31,21.65,23.24,,,,,23.31,44.96,68.2,,,,,6,7,9.0,,37.0,37.5,35.5,,6,117.5,,
5941,2005-01-22,ST,9,C,0,1400,GOOD,80-60,1165000.0,3,13.74,22.84,23.26,22.45,,,,13.74,36.58,59.84,82.29,,,,9,3,13.0,,62.0,15.5,43.5,,9,276.5,,
5942,2005-01-22,ST,10,C,0,1600,GOOD,80-60,1165000.0,3,24.32,22.42,23.85,23.48,,,,24.32,46.74,70.59,94.07,,,,11,10,6.0,,64.5,21.5,32.5,,11,272.5,,
5943,2005-01-26,HV,1,A,0,1000,GOOD,40-15,600000.0,5,12.68,21.45,23.41,,,,,12.68,34.13,57.54,,,,,1,11,4.0,,18.0,21.5,27.0,,1,53.5,,
5944,2005-01-26,HV,2,A,0,1800,GOOD,40-0,600000.0,5,13.32,22.42,25.12,24.24,24.29,,,13.32,35.74,60.86,85.1,109.39,,,5,2,10.0,,20.5,26.0,37.0,,5,42.0,,
5945,2005-01-26,HV,3,A,0,1200,GOOD,60-40,800000.0,4,23.82,23.12,23.05,,,,,23.82,46.94,69.99,,,,,4,3,9.0,,19.0,16.5,14.5,,4,47.5,,
5946,2005-01-26,HV,4,A,0,1200,GOOD,60-40,800000.0,4,23.82,22.53,23.91,,,,,23.82,46.35,70.26,,,,,5,9,3.0,,21.5,13.0,123.5,,5,68.0,,
5947,2005-01-26,HV,5,A,0,1200,GOOD,80-60,1165000.0,3,23.99,22.7,23.29,,,,,23.99,46.69,69.98,,,,,1,12,6.0,,56.0,14.0,29.5,,1,240.5,,
5948,2005-01-26,HV,6,A,0,1650,GOOD,60-40,800000.0,4,27.71,23.92,24.98,23.65,,,,27.71,51.63,76.61,100.26,,,,3,1,11.0,,19.0,37.0,82.5,,3,41.0,,
5949,2005-01-26,HV,7,A,0,1800,GOOD,80-60,1165000.0,3,13.74,23.15,24.68,24.98,23.61,,,13.74,36.89,61.57,86.55,110.16,,,11,9,8.0,,14.5,24.5,33.5,,11,22.0,,
5950,2005-01-26,HV,8,A,0,1200,GOOD,80-60,1165000.0,3,23.57,23.29,23.58,,,,,23.57,46.86,70.44,,,,,1,3,5.0,,33.5,18.5,17.5,,1,101.0,,
5951,2005-01-29,ST,1,C+3,0,1400,GOOD,40-0,600000.0,5,13.65,21.65,23.38,24.01,,,,13.65,35.3,58.68,82.69,,,,7,10,13.0,,52.0,33.0,43.5,,7,180.0,,
5952,2005-01-29,ST,2,A,1,1650,WET SLOW,60-40,800000.0,4,28.11,22.61,23.63,24.21,,,,28.11,50.72,74.35,98.56,,,,9,4,3.0,,11.5,82.0,36.0,,9,21.5,,
5953,2005-01-29,ST,3,C+3,0,1400,GOOD,60-40,800000.0,4,13.57,22.06,24.24,23.18,,,,13.57,35.63,59.87,83.05,,,,1,9,11.0,,19.0,119.0,15.0,,1,61.0,,
5954,2005-01-29,ST,4,C+3,0,1000,GOOD,60-35,800000.0,4,13.32,20.72,22.33,,,,,13.32,34.04,56.37,,,,,1,6,8.0,,14.5,16.0,35.5,,1,34.0,,
5955,2005-01-29,ST,5,C+3,0,1200,GOOD,80-60,1165000.0,3,23.93,22.62,22.8,,,,,23.93,46.55,69.35,,,,,5,4,1.0,,40.5,14.0,39.0,,5,179.0,,
5956,2005-01-29,ST,6,C+3,0,1000,GOOD,85-60,1165000.0,3,13.21,20.75,22.74,,,,,13.21,33.96,56.7,,,,,3,7,8.0,,43.5,11.5,61.5,,3,201.5,,
5957,2005-01-29,ST,7,A,1,1650,WET SLOW,80-60,1165000.0,3,27.66,22.59,23.74,23.71,,,,27.66,50.25,73.99,97.7,,,,4,7,5.0,,20.5,29.0,17.5,,4,48.5,,
5958,2005-01-29,ST,8,C+3,0,1400,GOOD,80-60,1165000.0,3,13.45,21.54,23.78,23.12,,,,13.45,34.99,58.77,81.89,,,,7,9,11.0,,32.0,94.5,24.5,,7,116.5,,
5959,2005-01-29,ST,9,C+3,0,1400,GOOD,100-80,1650000.0,2,13.68,22.06,23.35,22.62,,,,13.68,35.74,59.09,81.71,,,,5,9,14.0,,17.0,31.5,36.5,,5,40.5,,
5960,2005-01-29,ST,10,C+3,0,1800,GOOD,100-80,1650000.0,2,13.71,21.36,23.81,23.98,23.76,,,13.71,35.07,58.88,82.86,106.62,,,6,13,11.0,,19.0,47.5,90.0,,6,40.0,,
5961,2005-02-02,HV,1,B,0,1200,GOOD,40-15,600000.0,5,23.67,22.42,24.04,,,,,23.67,46.09,70.13,,,,,9,12,3.0,,21.0,24.0,34.0,,9,52.0,,
5962,2005-02-02,HV,2,B,0,1650,GOOD,60-40,800000.0,4,27.27,23.37,24.56,24.29,,,,27.27,50.64,75.2,99.49,,,,4,1,5.0,,27.5,13.5,334.0,,4,88.5,,
5963,2005-02-02,HV,3,B,0,2200,GOOD,60-40,800000.0,4,14.15,23.62,24.63,26.33,25.07,23.74,,14.15,37.77,62.4,88.73,113.8,137.54,,11,6,12.0,,16.5,21.5,18.5,,11,50.5,,
5964,2005-02-02,HV,4,B,0,1200,GOOD,60-40,800000.0,4,23.9,22.67,23.2,,,,,23.9,46.57,69.77,,,,,2,4,7.0,,33.5,13.5,15.0,,2,107.0,,
5965,2005-02-02,HV,5,B,0,1000,GOOD,80-60,1165000.0,3,12.56,21.45,23.04,,,,,12.56,34.01,57.05,,,,,9,5,6.0,,29.0,13.5,35.5,,9,104.5,,
5966,2005-02-02,HV,6,B,0,1650,GOOD,80-60,1165000.0,3,27.27,22.9,25.44,24.06,,,,27.27,50.17,75.61,99.67,,,,1,2,12.0,,13.0,21.5,16.5,,1,22.5,,
5967,2005-02-02,HV,7,B,0,1650,GOOD,60-40,800000.0,4,27.74,24.06,24.7,24.24,,,,27.74,51.8,76.5,100.74,,,,10,12,6.0,,45.5,28.0,168.0,,10,187.0,,
5968,2005-02-02,HV,8,B,0,1650,GOOD,80-60,1165000.0,3,27.69,24.29,24.38,24.17,,,,27.69,51.98,76.36,100.53,,,,7,2,1.0,,22.0,23.0,23.0,,7,65.0,,
5969,2005-02-02,HV,9,B,0,1200,GOOD,100-80,1650000.0,2,24.1,22.45,22.81,,,,,24.1,46.55,69.36,,,,,7,5,11.0,,12.0,33.0,48.5,,7,19.5,,
5970,2005-02-06,ST,1,A,0,1200,GOOD,G,800000.0,6,24.35,23.32,23.33,,,,,24.35,47.67,71.0,,,,,6,3,2.0,,39.0,12.0,83.0,,6,215.5,,
5971,2005-02-06,ST,2,A,1,1800,GOOD,40-0,600000.0,5,13.62,24.06,23.4,24.09,24.15,,,13.62,37.68,61.08,85.17,109.32,,,7,2,13.0,,17.5,29.0,34.0,,7,41.5,,
5972,2005-02-06,ST,3,A,0,1200,GOOD,60-40,800000.0,4,23.56,22.26,23.49,,,,,23.56,45.82,69.31,,,,,3,8,13.0,,21.5,33.5,31.5,,3,56.5,,
5973,2005-02-06,ST,4,A,0,1200,GOOD,90+,3000000.0,13,23.31,22.39,22.65,,,,,23.31,45.7,68.35,,,,,2,3,4.0,,15.5,10.5,60.0,,2,57.5,,
5974,2005-02-06,ST,5,A,0,1600,GOOD TO FIRM,60-40,800000.0,4,24.31,22.84,23.54,23.73,,,,24.31,47.15,70.69,94.42,,,,1,10,3.0,,37.5,25.0,14.5,,1,134.5,,
5975,2005-02-06,ST,6,A,0,1400,GOOD TO FIRM,60-40,800000.0,4,13.25,21.48,23.98,23.49,,,,13.25,34.73,58.71,82.2,,,,2,12,1.0,,22.0,69.5,15.5,,2,68.0,,
5976,2005-02-06,ST,7,A,0,1800,GOOD TO FIRM,80-60,1165000.0,3,13.79,22.23,22.78,24.17,23.91,,,13.79,36.02,58.8,82.97,106.88,,,13,6,14.0,,61.0,14.5,55.0,,13,173.0,,
5977,2005-02-06,ST,8,A,0,2400,GOOD TO FIRM,G,10000000.0,11,25.32,24.37,25.02,24.37,23.23,23.87,,25.32,49.69,74.71,99.08,122.31,146.18,,4,6,1.0,,22.0,18.5,11.0,,4,93.0,,
5978,2005-02-06,ST,9,A,0,1200,GOOD TO FIRM,80-60,1165000.0,3,23.81,22.34,23.11,,,,,23.81,46.15,69.26,,,,,4,13,2.0,,21.5,73.5,13.5,,4,65.0,,
5979,2005-02-06,ST,10,A,1,1650,GOOD,100-80,1650000.0,2,27.82,23.46,23.78,23.01,,,,27.82,51.28,75.06,98.07,,,,5,4,6.0,,36.0,16.0,14.0,,5,141.5,,
5980,2005-02-06,ST,11,A,0,1400,GOOD TO FIRM,80-60,1165000.0,3,13.31,21.11,23.87,23.25,,,,13.31,34.42,58.29,81.54,,,,6,1,7.0,,15.5,47.0,20.5,,6,34.5,,
5981,2005-02-13,ST,1,A+3,0,1200,GOOD,60-40,800000.0,4,23.92,22.81,22.72,,,,,23.92,46.73,69.45,,,,,2,10,5.0,,35.5,50.0,18.0,,2,134.5,,
5982,2005-02-13,ST,2,A+3,0,1600,GOOD,40-15,600000.0,5,24.59,23.93,24.77,22.44,,,,24.59,48.52,73.29,95.73,,,,6,7,11.0,,33.0,23.0,20.0,,6,87.5,,
5983,2005-02-13,ST,3,A+3,0,1000,GOOD,60-40,800000.0,4,13.2,20.69,22.17,,,,,13.2,33.89,56.06,,,,,2,7,4.0,,19.5,32.5,54.0,,2,60.0,,
5984,2005-02-13,ST,4,A+3,0,1400,GOOD,60-40,800000.0,4,13.62,21.43,23.43,23.89,,,,13.62,35.05,58.48,82.37,,,,2,7,4.0,,11.5,25.0,27.5,,2,21.0,,
5985,2005-02-13,ST,5,A+3,0,1200,GOOD,80-60,1165000.0,3,23.76,23.06,22.48,,,,,23.76,46.82,69.3,,,,,10,1,13.0,,14.5,17.5,18.0,,10,32.5,,
5986,2005-02-13,ST,6,A+3,0,1400,GOOD,60-40,800000.0,4,13.81,21.92,23.37,22.59,,,,13.81,35.73,59.1,81.69,,,,7,1,12.0,,22.0,15.5,132.5,,7,53.5,,
5987,2005-02-13,ST,7,A+3,0,1000,GOOD,80-60,1165000.0,3,13.07,20.51,22.28,,,,,13.07,33.58,55.86,,,,,13,8,7.0,,25.0,36.5,14.0,,13,87.0,,
5988,2005-02-13,ST,8,A+3,0,1600,GOOD,95+,3000000.0,13,25.55,22.71,23.6,22.01,,,,25.55,48.26,71.86,93.87,,,,10,2,6.0,,12.5,19.5,25.5,,10,22.5,,
5989,2005-02-13,ST,9,A+3,0,1600,GOOD,80-60,1165000.0,3,23.95,23.0,24.32,23.13,,,,23.95,46.95,71.27,94.4,,,,1,14,12.0,,19.5,31.5,17.0,,1,65.0,,
5990,2005-02-13,ST,10,A+3,0,1200,GOOD,100-80,1650000.0,2,23.76,22.61,22.43,,,,,23.76,46.37,68.8,,,,,13,8,2.0,,24.5,13.5,145.5,,13,84.5,,
5991,2005-02-16,HV,1,C+3,0,1650,GOOD,40-0,600000.0,5,27.75,23.4,25.6,24.09,,,,27.75,51.15,76.75,100.84,,,,5,10,6.0,,26.0,23.0,17.5,,5,64.5,,
5992,2005-02-16,HV,2,C+3,0,1200,GOOD,60-40,800000.0,4,23.84,23.28,23.16,,,,,23.84,47.12,70.28,,,,,1,8,9.0,,13.5,19.5,28.5,,1,27.5,,
5993,2005-02-16,HV,3,C+3,0,1200,GOOD,60-40,800000.0,4,23.74,23.46,23.23,,,,,23.74,47.2,70.43,,,,,5,7,9.0,,11.5,27.0,34.5,,5,23.0,,
5994,2005-02-16,HV,4,C+3,0,1650,GOOD,60-40,800000.0,4,28.0,24.32,24.09,23.95,,,,28.0,52.32,76.41,100.36,,,,6,5,11.0,,24.5,17.0,32.0,,6,82.0,,
5995,2005-02-16,HV,5,C+3,0,1200,GOOD,80-60,1165000.0,3,23.65,22.78,23.31,,,,,23.65,46.43,69.74,,,,,9,1,12.0,,24.5,25.0,17.5,,9,82.0,,
5996,2005-02-16,HV,6,C+3,0,1800,GOOD,60-40,800000.0,4,13.63,22.65,25.13,25.26,23.77,,,13.63,36.28,61.41,86.67,110.44,,,3,5,1.0,,15.0,33.5,46.0,,3,39.0,,
5997,2005-02-16,HV,7,C+3,0,1200,GOOD,80-60,1165000.0,3,23.88,23.1,23.48,,,,,23.88,46.98,70.46,,,,,7,11,4.0,,14.0,12.0,34.0,,7,34.5,,
5998,2005-02-16,HV,8,C+3,0,1800,GOOD,80-60,1165000.0,3,13.63,22.68,24.88,24.91,23.86,,,13.63,36.31,61.19,86.1,109.96,,,1,8,10.0,,20.5,17.0,82.5,,1,56.0,,
5999,2005-02-20,ST,1,A,1,1200,FAST,60-40,800000.0,4,23.6,22.37,22.9,,,,,23.6,45.97,68.87,,,,,4,9,1.0,,19.5,17.0,19.0,,4,61.0,,
6000,2005-02-20,ST,2,B+2,0,2000,GOOD,40-0,600000.0,5,25.49,23.54,24.1,24.52,24.04,,,25.49,49.03,73.13,97.65,121.69,,,3,11,13.0,,37.5,21.5,54.0,,3,147.0,,
6001,2005-02-20,ST,3,B+2,0,1200,GOOD,60-40,800000.0,4,23.54,22.84,22.76,,,,,23.54,46.38,69.14,,,,,4,12,7.0,,12.0,32.0,90.5,,4,18.5,,
6002,2005-02-20,ST,4,B+2,0,1600,GOOD,60-40,800000.0,4,24.66,22.61,23.51,23.56,,,,24.66,47.27,70.78,94.34,,,,4,12,5.0,,12.0,38.5,113.0,,4,19.0,,
6003,2005-02-20,ST,5,B+2,0,1400,GOOD,60-40,800000.0,4,13.56,22.15,23.37,23.51,,,,13.56,35.71,59.08,82.59,,,,1,10,2.0,,22.5,19.0,35.5,,1,78.5,,
6004,2005-02-20,ST,6,B+2,0,1200,GOOD,80-60,1165000.0,3,23.32,23.32,23.02,,,,,23.32,46.64,69.66,,,,,5,4,8.0,,116.5,20.5,38.0,,5,660.5,,
6005,2005-02-20,ST,7,A,1,1200,FAST,80-60,1165000.0,3,23.09,21.37,23.77,,,,,23.09,44.46,68.23,,,,,12,2,1.0,,19.0,23.0,17.0,,12,55.0,,
6006,2005-02-20,ST,8,B+2,0,1600,GOOD TO FIRM,80-60,1165000.0,3,23.63,23.09,23.59,23.41,,,,23.63,46.72,70.31,93.72,,,,9,13,4.0,,20.0,24.0,17.5,,9,67.5,,
6007,2005-02-20,ST,9,B+2,0,1800,GOOD TO FIRM,100-80,1650000.0,2,13.68,21.75,22.7,23.65,24.1,,,13.68,35.43,58.13,81.78,105.88,,,8,2,9.0,,43.0,13.5,36.0,,8,147.5,,
6008,2005-02-20,ST,10,B+2,0,1400,GOOD TO FIRM,80-60,1165000.0,3,13.35,20.9,23.29,23.85,,,,13.35,34.25,57.54,81.39,,,,8,3,5.0,,112.5,23.0,19.0,,8,451.0,,
6009,2005-02-24,HV,1,A,0,1200,GOOD,60-40,800000.0,4,23.49,22.53,23.66,,,,,23.49,46.02,69.68,,,,,1,4,8.0,,25.0,26.5,58.0,,1,70.5,,
6010,2005-02-24,HV,2,A,0,1200,GOOD,40-0,600000.0,5,23.53,22.53,24.25,,,,,23.53,46.06,70.31,,,,,9,1,12.0,,14.5,42.0,28.0,,9,33.0,,
6011,2005-02-24,HV,3,A,0,1000,GOOD,60-40,800000.0,4,12.54,21.2,23.92,,,,,12.54,33.74,57.66,,,,,5,2,6.0,,29.5,12.5,37.0,,5,98.5,,
6012,2005-02-24,HV,4,A,0,1650,GOOD,60-40,800000.0,4,27.43,24.48,25.77,23.95,,,,27.43,51.91,77.68,101.63,,,,5,4,2.0,,35.5,13.5,36.5,,5,125.5,,
6013,2005-02-24,HV,5,A,0,1200,GOOD,80-60,1165000.0,3,23.35,22.64,24.16,,,,,23.35,45.99,70.15,,,,,10,2,1.0,,17.5,39.0,14.0,,10,61.0,,
6014,2005-02-24,HV,6,A,0,1650,GOOD,60-40,800000.0,4,28.63,25.05,24.8,23.61,,,,28.63,53.68,78.48,102.09,,,,11,3,9.0,,16.5,25.5,34.5,,11,46.5,,
6015,2005-02-24,HV,7,A,0,1000,GOOD,80-60,1165000.0,3,12.56,21.15,23.77,,,,,12.56,33.71,57.48,,,,,1,4,5.0,,37.0,49.0,26.0,,1,181.0,,
6016,2005-02-24,HV,8,A,0,1650,GOOD,80-60,1165000.0,3,27.1,24.59,25.13,23.8,,,,27.1,51.69,76.82,100.62,,,,8,1,3.0,,45.0,22.5,21.0,,8,150.0,,
6017,2005-02-24,HV,9,A,0,1650,GOOD,80-60,1165000.0,3,27.49,25.32,24.65,23.63,,,,27.49,52.81,77.46,101.09,,,,11,7,4.0,,16.0,14.5,40.5,,11,45.0,,
6018,2005-02-24,HV,10,A,0,1200,GOOD,105-80,1650000.0,2,23.28,22.87,23.85,,,,,23.28,46.15,70.0,,,,,1,3,10.0,,21.5,19.5,184.5,,1,51.0,,
6019,2005-02-27,ST,1,C,0,1000,YIELDING,G,800000.0,6,13.35,20.72,22.51,,,,,13.35,34.07,56.58,,,,,5,10,3.0,,30.0,190.0,14.5,,5,62.5,,
6020,2005-02-27,ST,2,A,1,1650,WET FAST,40-15,600000.0,5,27.28,23.2,24.87,24.83,,,,27.28,50.48,75.35,100.18,,,,10,8,3.0,,35.5,25.0,29.0,,10,116.0,,
6021,2005-02-27,ST,3,C,0,1400,YIELDING,40-0,600000.0,5,13.63,23.1,23.81,23.38,,,,13.63,36.73,60.54,83.92,,,,6,2,7.0,,60.5,15.5,33.0,,6,257.0,,
6022,2005-02-27,ST,4,C,0,1200,YIELDING,60-40,800000.0,4,23.88,22.59,23.26,,,,,23.88,46.47,69.73,,,,,5,4,1.0,,11.5,29.5,17.5,,5,19.5,,
6023,2005-02-27,ST,5,C,0,1400,GOOD TO YIELDING,60-40,800000.0,4,13.29,21.53,23.78,23.83,,,,13.29,34.82,58.6,82.43,,,,4,2,3.0,,16.5,21.5,47.5,,4,48.5,,
6024,2005-02-27,ST,6,A,1,1800,WET FAST,60-40,800000.0,4,13.53,22.43,25.19,25.15,23.43,,,13.53,35.96,61.15,86.3,109.73,,,10,3,5.0,,25.0,41.5,17.5,,10,63.0,,
6025,2005-02-27,ST,7,A,1,1650,WET FAST,80-60,1165000.0,3,28.61,23.79,23.9,23.36,,,,28.61,52.4,76.3,99.66,,,,9,5,10.0,,18.5,51.5,20.0,,9,51.5,,
6026,2005-02-27,ST,8,C,0,1400,GOOD TO YIELDING,60-40,800000.0,4,13.59,21.92,23.56,23.07,,,,13.59,35.51,59.07,82.14,,,,7,2,5.0,,87.5,53.5,15.5,,7,405.5,,
6027,2005-02-27,ST,9,C,0,1000,GOOD TO YIELDING,85-60,1165000.0,3,13.23,20.73,21.7,,,,,13.23,33.96,55.66,,,,,8,12,3.0,,16.0,20.5,88.5,,8,36.0,,
6028,2005-02-27,ST,10,C,0,1200,GOOD TO YIELDING,80-60,1165000.0,3,23.73,22.37,23.34,,,,,23.73,46.1,69.44,,,,,12,2,6.0,,15.5,276.0,38.0,,12,34.5,,
6029,2005-02-27,ST,11,C,0,1800,GOOD TO YIELDING,80-60,1165000.0,3,14.24,22.68,23.65,24.43,23.48,,,14.24,36.92,60.57,85.0,108.48,,,1,5,2.0,,17.5,29.5,30.5,,1,41.0,,
6030,2005-03-02,HV,1,B,0,1800,GOOD TO FIRM,40-15,600000.0,5,13.62,22.67,25.4,24.34,23.56,,,13.62,36.29,61.69,86.03,109.59,,,5,6,11.0,,14.5,57.5,21.0,,5,27.0,,
6031,2005-03-02,HV,2,B,0,1650,GOOD TO FIRM,60-40,800000.0,4,27.72,23.68,24.93,23.88,,,,27.72,51.4,76.33,100.21,,,,8,4,3.0,,81.5,51.0,31.0,,8,255.0,,
6032,2005-03-02,HV,3,B,0,1200,GOOD TO FIRM,60-40,800000.0,4,24.13,23.17,23.72,,,,,24.13,47.3,71.02,,,,,2,9,11.0,,16.5,26.5,14.0,,2,40.0,,
6033,2005-03-02,HV,4,B,0,1650,GOOD TO FIRM,80-60,1165000.0,3,27.53,24.24,24.77,23.6,,,,27.53,51.77,76.54,100.14,,,,7,2,10.0,,16.5,21.0,25.5,,7,42.0,,
6034,2005-03-02,HV,5,B,0,1200,GOOD TO FIRM,60-40,800000.0,4,23.92,22.65,23.7,,,,,23.92,46.57,70.27,,,,,6,10,2.0,,20.5,17.5,13.5,,6,70.0,,
6035,2005-03-02,HV,6,B,0,1200,GOOD TO FIRM,80-60,1165000.0,3,23.49,23.03,23.51,,,,,23.49,46.52,70.03,,,,,12,1,4.0,,40.5,20.5,20.0,,12,178.5,,
6036,2005-03-02,HV,7,B,0,1200,GOOD TO FIRM,80-60,1165000.0,3,23.62,22.93,23.42,,,,,23.62,46.55,69.97,,,,,1,7,9.0,,17.0,16.5,20.5,,1,49.5,,
6037,2005-03-02,HV,8,B,0,1650,GOOD TO FIRM,100-80,1650000.0,2,27.49,23.46,24.18,24.62,,,,27.49,50.95,75.13,99.75,,,,10,7,9.0,,25.0,89.5,18.5,,10,52.5,,
6038,2005-03-06,ST,1,C+3,0,1000,GOOD TO FIRM,60-40,800000.0,4,12.98,20.5,22.24,,,,,12.98,33.48,55.72,,,,,1,5,10.0,,16.0,26.5,25.5,,1,35.5,,
6039,2005-03-06,ST,2,A,1,1200,GOOD,60-40,800000.0,4,23.67,22.37,23.09,,,,,23.67,46.04,69.13,,,,,9,12,8.0,,61.0,24.5,19.5,,9,203.5,,
6040,2005-03-06,ST,3,C+3,0,1800,GOOD TO FIRM,90+,3000000.0,13,14.18,23.23,23.29,22.9,22.23,,,14.18,37.41,60.7,83.6,105.83,,,5,6,3.0,,11.5,26.5,15.5,,5,18.5,,
6041,2005-03-06,ST,4,C+3,0,1600,GOOD TO FIRM,60-40,800000.0,4,24.12,22.4,24.26,23.53,,,,24.12,46.52,70.78,94.31,,,,3,5,14.0,,31.5,19.0,117.0,,3,128.5,,
6042,2005-03-06,ST,5,C+3,0,1200,GOOD TO FIRM,80-60,1165000.0,3,24.37,23.4,21.98,,,,,24.37,47.77,69.75,,,,,1,7,8.0,,12.5,51.5,185.5,,1,23.0,,
6043,2005-03-06,ST,6,A,1,1200,GOOD,80-60,1165000.0,3,23.04,21.97,23.15,,,,,23.04,45.01,68.16,,,,,3,2,8.0,,13.5,32.0,27.0,,3,26.5,,
6044,2005-03-06,ST,7,C+3,0,1400,GOOD TO FIRM,80-60,1165000.0,3,13.54,21.59,22.68,23.03,,,,13.54,35.13,57.81,80.84,,,,11,2,8.0,,47.5,28.0,28.0,,11,162.5,,
6045,2005-03-06,ST,8,C+3,0,1400,GOOD TO FIRM,95+,3000000.0,13,14.12,23.26,22.68,21.55,,,,14.12,37.38,60.06,81.61,,,,7,8,4.0,,11.0,18.0,37.5,,7,16.0,,
6046,2005-03-06,ST,9,C+3,0,1200,GOOD TO FIRM,100-80,1650000.0,2,24.49,22.87,21.55,,,,,24.49,47.36,68.91,,,,,8,11,6.0,,31.5,24.0,23.0,,8,150.0,,
6047,2005-03-06,ST,10,C+3,0,1200,GOOD TO FIRM,100-80,1650000.0,2,23.85,22.29,21.93,,,,,23.85,46.14,68.07,,,,,12,6,8.0,,16.0,17.0,25.0,,12,36.5,,
6048,2005-03-06,ST,11,C+3,0,1400,GOOD TO FIRM,80-60,1165000.0,3,13.46,21.83,22.56,23.07,,,,13.46,35.29,57.85,80.92,,,,2,3,9.0,,16.5,18.5,39.0,,2,37.0,,
6049,2005-03-09,HV,1,C,0,1200,GOOD TO FIRM,60-40,800000.0,4,23.88,23.59,22.55,,,,,23.88,47.47,70.02,,,,,3,10,9.0,,15.0,12.5,15.5,,3,45.5,,
6050,2005-03-09,HV,2,C,0,1000,GOOD TO FIRM,60-40,800000.0,4,12.67,21.67,22.88,,,,,12.67,34.34,57.22,,,,,8,4,5.0,,28.5,15.0,28.0,,8,124.0,,
6051,2005-03-09,HV,3,C,0,1000,GOOD TO FIRM,80-60,1165000.0,3,12.39,21.25,23.53,,,,,12.39,33.64,57.17,,,,,6,5,1.0,,14.0,16.0,12.0,,6,36.5,,
